,,,X,Y,FA,Z,FACP
66539,97500,-1572500,,750,0,750,1
66540,102500,-1572500,,750,0,750,1
66541,107500,-1572500,,750,0,750,1
66542,112500,-1572500,,750,0,750,1
66543,117500,-1572500,,750,0,750,1
66544,122500,-1572500,,750,0,750,1
66545,127500,-1572500,,750,0,750,1
66546,132500,-1572500,,750,0,750,1
66547,137500,-1572500,,750,0,750,1
66548,142500,-1572500,,750,0,750,1
66549,147500,-1572500,,750,0,750,1
66550,152500,-1572500,,750,0,750,1
66551,157500,-1572500,,750,0,750,1
66552,162500,-1572500,,750,0,750,1
66553,167500,-1572500,,750,0,750,1
66554,172500,-1572500,,750,0,750,1
66555,177500,-1572500,,750,0,750,1
66556,182500,-1572500,,750,0,750,1
66557,187500,-1572500,,750,0,750,1
66558,192500,-1572500,,750,0,750,1
66559,197500,-1572500,,750,0,750,1
66560,202500,-1572500,,750,0,750,1
66561,207500,-1572500,,750,0,750,1
66562,212500,-1572500,,750,0,750,1
66563,217500,-1572500,,750,0,750,1
66564,222500,-1572500,,750,0,750,1
66565,227500,-1572500,,750,0,750,1
66566,232500,-1572500,,750,0,750,1
66567,237500,-1572500,,750,0,750,1
66568,242500,-1572500,,750,0,750,1
66569,247500,-1572500,,750,0,750,1
66570,252500,-1572500,,750,0,750,1
66571,257500,-1572500,,750,0,750,1
66572,262500,-1572500,,750,0,750,1
66573,267500,-1572500,,750,0,750,1
66574,272500,-1572500,,750,0,750,1
66575,277500,-1572500,,750,0,750,1
66576,282500,-1572500,,750,0,750,1
66577,287500,-1572500,,750,0,750,1
66578,292500,-1572500,,750,0,750,1
66579,297500,-1572500,,750,0,750,1
66580,302500,-1572500,,750,0,750,1
66581,307500,-1572500,,750,0,750,1
66582,312500,-1572500,,750,0,750,1
66583,317500,-1572500,,750,0,750,1
66584,322500,-1572500,,750,0,750,1
66585,327500,-1572500,,750,0,750,1
66586,332500,-1572500,,750,0,750,1
66587,337500,-1572500,,750,0,750,1
66588,342500,-1572500,,750,0,750,1
66589,347500,-1572500,,750,0,750,1
66590,352500,-1572500,,750,0,750,1
66591,357500,-1572500,,750,0,750,1
66592,362500,-1572500,,750,0,750,1
66593,367500,-1572500,,750,0,750,1
66594,372500,-1572500,,750,0,750,1
66595,377500,-1572500,,750,0,750,1
66596,382500,-1572500,,750,0,750,1
66597,387500,-1572500,,750,0,750,1
66598,392500,-1572500,,750,0,750,1
66599,397500,-1572500,,750,0,750,1
66600,402500,-1572500,,750,0,750,1
66601,407500,-1572500,,750,0,750,1
66602,412500,-1572500,,750,0,750,1
66603,417500,-1572500,,750,0,750,1
66604,422500,-1572500,,750,0,750,1
66605,427500,-1572500,,750,0,750,1
66606,432500,-1572500,,750,0,750,1
66607,437500,-1572500,,750,0,750,1
66608,442500,-1572500,,750,0,750,1
66609,447500,-1572500,,750,0,750,1
66610,452500,-1572500,,750,0,750,1
66611,457500,-1572500,,750,0,750,1
66612,462500,-1572500,,750,0,750,1
66613,467500,-1572500,,750,0,750,1
66614,472500,-1572500,,750,0,750,1
66615,477500,-1572500,,750,0,750,1
66616,482500,-1572500,,750,0,750,1
66617,487500,-1572500,,750,0,750,1
66618,492500,-1572500,,750,0,750,1
66619,497500,-1572500,,750,0,750,1
66620,502500,-1572500,,750,0,750,1
66621,507500,-1572500,,750,0,750,1
66622,512500,-1572500,,750,0,750,1
66623,517500,-1572500,,750,0,750,1
66624,522500,-1572500,,750,0,750,1
66625,527500,-1572500,,750,0,750,1
66626,532500,-1572500,,750,0,750,1
66627,537500,-1572500,,750,0,750,1
66628,542500,-1572500,,750,0,750,1
66629,547500,-1572500,,750,0,750,1
66630,552500,-1572500,,750,0,750,1
66631,557500,-1572500,,750,0,750,1
66632,562500,-1572500,,750,0,750,1
66633,567500,-1572500,,750,0,750,1
66634,572500,-1572500,,750,0,750,1
66635,577500,-1572500,,750,0,750,1
66636,582500,-1572500,,750,0,750,1
66637,587500,-1572500,,750,0,750,1
66638,592500,-1572500,,750,0,750,1
66639,597500,-1572500,,750,0,750,1
66640,-757500,-1577500,,750,0,750,1
66641,-752500,-1577500,,750,0,750,1
66642,-747500,-1577500,,750,0,750,1
66643,-742500,-1577500,,750,0,750,1
66644,-737500,-1577500,,750,0,750,1
66645,-732500,-1577500,,750,0,750,1
66646,-727500,-1577500,,750,0,750,1
66647,-722500,-1577500,,750,0,750,1
66648,-717500,-1577500,,750,0,750,1
66649,-712500,-1577500,,750,0,750,1
66650,-707500,-1577500,,750,0,750,1
66651,-702500,-1577500,,750,0,750,1
66652,-697500,-1577500,,750,0,750,1
66653,-692500,-1577500,,750,0,750,1
66654,-687500,-1577500,,750,0,750,1
66655,-682500,-1577500,,750,0,750,1
66656,-677500,-1577500,,750,0,750,1
66657,-672500,-1577500,,750,0,750,1
66658,-667500,-1577500,,750,0,750,1
66659,-662500,-1577500,,750,0,750,1
66660,-657500,-1577500,,750,0,750,1
66661,-652500,-1577500,,750,0,750,1
66662,-647500,-1577500,,750,0,750,1
66663,-642500,-1577500,,750,0,750,1
66664,-637500,-1577500,,750,0,750,1
66665,-632500,-1577500,,750,0,750,1
66666,-627500,-1577500,,750,0,750,1
66667,-622500,-1577500,,750,0,750,1
66668,-617500,-1577500,,750,0,750,1
66669,-612500,-1577500,,750,0,750,1
66670,-607500,-1577500,,750,0,750,1
66671,-602500,-1577500,,750,0,750,1
66672,-597500,-1577500,,750,0,750,1
66673,-592500,-1577500,,750,0,750,1
66674,-587500,-1577500,,750,0,750,1
66675,-582500,-1577500,,750,0,750,1
66676,-577500,-1577500,,750,0,750,1
66677,-572500,-1577500,,750,0,750,1
66678,-567500,-1577500,,750,0,750,1
66679,-562500,-1577500,,750,0,750,1
66680,-557500,-1577500,,750,0,750,1
66681,-552500,-1577500,,750,0,750,1
66682,-547500,-1577500,,750,0,750,1
66683,-542500,-1577500,,750,0,750,1
66684,-537500,-1577500,,750,0,750,1
66685,-532500,-1577500,,750,0,750,1
66686,-527500,-1577500,,750,0,750,1
66687,-522500,-1577500,,750,0,750,1
66688,-517500,-1577500,,750,0,750,1
66689,-512500,-1577500,,750,0,750,1
66690,-507500,-1577500,,750,0,750,1
66691,-502500,-1577500,,750,0,750,1
66692,-497500,-1577500,,750,0,750,1
66693,-492500,-1577500,,750,0,750,1
66694,-487500,-1577500,,750,0,750,1
66695,-482500,-1577500,,750,0,750,1
66696,-477500,-1577500,,750,0,750,1
66697,-472500,-1577500,,750,0,750,1
66698,-467500,-1577500,,750,0,750,1
66699,-462500,-1577500,,750,0,750,1
66700,-457500,-1577500,,750,0,750,1
66701,-452500,-1577500,,750,0,750,1
66702,-447500,-1577500,,750,0,750,1
66703,-442500,-1577500,,750,0,750,1
66704,-437500,-1577500,,750,0,750,1
66705,-432500,-1577500,,750,0,750,1
66706,-427500,-1577500,,750,0,750,1
66707,-422500,-1577500,,750,0,750,1
66708,-417500,-1577500,,750,0,750,1
66709,-412500,-1577500,,750,0,750,1
66710,-407500,-1577500,,750,0,750,1
66711,-402500,-1577500,,750,0,750,1
66712,-397500,-1577500,,750,0,750,1
66713,-392500,-1577500,,750,0,750,1
66714,-387500,-1577500,,750,0,750,1
66715,-382500,-1577500,,750,0,750,1
66716,-377500,-1577500,,750,0,750,1
66717,-372500,-1577500,,750,0,750,1
66718,-367500,-1577500,,750,0,750,1
66719,-362500,-1577500,,750,0,750,1
66720,-357500,-1577500,,750,0,750,1
66721,-352500,-1577500,,750,0,750,1
66722,-347500,-1577500,,750,0,750,1
66723,-342500,-1577500,,750,0,750,1
66724,-337500,-1577500,,750,0,750,1
66725,-332500,-1577500,,750,0,750,1
66726,-327500,-1577500,,750,0,750,1
66727,-322500,-1577500,,750,0,750,1
66728,-317500,-1577500,,750,0,750,1
66729,-312500,-1577500,,750,0,750,1
66730,-307500,-1577500,,750,0,750,1
66731,-302500,-1577500,,750,0,750,1
66732,-297500,-1577500,,750,0,750,1
66733,-292500,-1577500,,750,0,750,1
66734,-287500,-1577500,,750,0,750,1
66735,-282500,-1577500,,750,0,750,1
66736,-277500,-1577500,,750,0,750,1
66737,-272500,-1577500,,750,0,750,1
66738,-267500,-1577500,,750,0,750,1
66739,-262500,-1577500,,750,0,750,1
66740,-257500,-1577500,,750,0,750,1
66741,-252500,-1577500,,750,0,750,1
66742,-247500,-1577500,,750,0,750,1
66743,-242500,-1577500,,750,0,750,1
66744,-237500,-1577500,,750,0,750,1
66745,-232500,-1577500,,750,0,750,1
66746,-227500,-1577500,,750,0,750,1
66747,-222500,-1577500,,750,0,750,1
66748,-217500,-1577500,,750,0,750,1
66749,-212500,-1577500,,750,0,750,1
66750,-207500,-1577500,,750,0,750,1
66751,-202500,-1577500,,750,0,750,1
66752,-197500,-1577500,,750,0,750,1
66753,-192500,-1577500,,750,0,750,1
66754,-187500,-1577500,,750,0,750,1
66755,-182500,-1577500,,750,0,750,1
66756,-177500,-1577500,,750,0,750,1
66757,-172500,-1577500,,750,0,750,1
66758,-167500,-1577500,,750,0,750,1
66759,-162500,-1577500,,750,0,750,1
66760,-157500,-1577500,,750,0,750,1
66761,-152500,-1577500,,750,0,750,1
66762,-147500,-1577500,,750,0,750,1
66763,-142500,-1577500,,750,0,750,1
66764,-137500,-1577500,,750,0,750,1
66765,-132500,-1577500,,750,0,750,1
66766,-127500,-1577500,,750,0,750,1
66767,-122500,-1577500,,750,0,750,1
66768,-117500,-1577500,,750,0,750,1
66769,-112500,-1577500,,750,0,750,1
66770,-107500,-1577500,,750,0,750,1
66771,-102500,-1577500,,750,0,750,1
66772,-97500,-1577500,,750,0,750,1
66773,-92500,-1577500,,750,0,750,1
66774,-87500,-1577500,,750,0,750,1
66775,-82500,-1577500,,750,0,750,1
66776,-77500,-1577500,,750,0,750,1
66777,-72500,-1577500,,750,0,750,1
66778,-67500,-1577500,,750,0,750,1
66779,-62500,-1577500,,750,0,750,1
66780,-57500,-1577500,,750,0,750,1
66781,-52500,-1577500,,750,0,750,1
66782,-47500,-1577500,,750,0,750,1
66783,-42500,-1577500,,750,0,750,1
66784,-37500,-1577500,,750,0,750,1
66785,-32500,-1577500,,750,0,750,1
66786,-27500,-1577500,,750,0,750,1
66787,-22500,-1577500,,750,0,750,1
66788,-17500,-1577500,,750,0,750,1
66789,-12500,-1577500,,750,0,750,1
66790,-7500,-1577500,,750,0,750,1
66791,-2500,-1577500,,750,0,750,1
66792,2500,-1577500,,750,0,750,1
66793,7500,-1577500,,750,0,750,1
66794,12500,-1577500,,750,0,750,1
66795,17500,-1577500,,750,0,750,1
66796,22500,-1577500,,750,0,750,1
66797,27500,-1577500,,750,0,750,1
66798,32500,-1577500,,750,0,750,1
66799,37500,-1577500,,750,0,750,1
66800,42500,-1577500,,750,0,750,1
66801,47500,-1577500,,750,0,750,1
66802,52500,-1577500,,750,0,750,1
66803,57500,-1577500,,750,0,750,1
66804,62500,-1577500,,750,0,750,1
66805,67500,-1577500,,750,0,750,1
66806,72500,-1577500,,750,0,750,1
66807,77500,-1577500,,750,0,750,1
66808,82500,-1577500,,750,0,750,1
66809,87500,-1577500,,750,0,750,1
66810,92500,-1577500,,750,0,750,1
66811,97500,-1577500,,750,0,750,1
66812,102500,-1577500,,750,0,750,1
66813,107500,-1577500,,750,0,750,1
66814,112500,-1577500,,750,0,750,1
66815,117500,-1577500,,750,0,750,1
66816,122500,-1577500,,750,0,750,1
66817,127500,-1577500,,750,0,750,1
66818,132500,-1577500,,750,0,750,1
66819,137500,-1577500,,750,0,750,1
66820,142500,-1577500,,750,0,750,1
66821,147500,-1577500,,750,0,750,1
66822,152500,-1577500,,750,0,750,1
66823,157500,-1577500,,750,0,750,1
66824,162500,-1577500,,750,0,750,1
66825,167500,-1577500,,750,0,750,1
66826,172500,-1577500,,750,0,750,1
66827,177500,-1577500,,750,0,750,1
66828,182500,-1577500,,750,0,750,1
66829,187500,-1577500,,750,0,750,1
66830,192500,-1577500,,750,0,750,1
66831,197500,-1577500,,750,0,750,1
66832,202500,-1577500,,750,0,750,1
66833,207500,-1577500,,750,0,750,1
66834,212500,-1577500,,750,0,750,1
66835,217500,-1577500,,750,0,750,1
66836,222500,-1577500,,750,0,750,1
66837,227500,-1577500,,750,0,750,1
66838,232500,-1577500,,750,0,750,1
66839,237500,-1577500,,750,0,750,1
66840,242500,-1577500,,750,0,750,1
66841,247500,-1577500,,750,0,750,1
66842,252500,-1577500,,750,0,750,1
66843,257500,-1577500,,750,0,750,1
66844,262500,-1577500,,750,0,750,1
66845,267500,-1577500,,750,0,750,1
66846,272500,-1577500,,750,0,750,1
66847,277500,-1577500,,750,0,750,1
66848,282500,-1577500,,750,0,750,1
66849,287500,-1577500,,750,0,750,1
66850,292500,-1577500,,750,0,750,1
66851,297500,-1577500,,750,0,750,1
66852,302500,-1577500,,750,0,750,1
66853,307500,-1577500,,750,0,750,1
66854,312500,-1577500,,750,0,750,1
66855,317500,-1577500,,750,0,750,1
66856,322500,-1577500,,750,0,750,1
66857,327500,-1577500,,750,0,750,1
66858,332500,-1577500,,750,0,750,1
66859,337500,-1577500,,750,0,750,1
66860,342500,-1577500,,750,0,750,1
66861,347500,-1577500,,750,0,750,1
66862,352500,-1577500,,750,0,750,1
66863,357500,-1577500,,750,0,750,1
66864,362500,-1577500,,750,0,750,1
66865,367500,-1577500,,750,0,750,1
66866,372500,-1577500,,750,0,750,1
66867,377500,-1577500,,750,0,750,1
66868,382500,-1577500,,750,0,750,1
66869,387500,-1577500,,750,0,750,1
66870,392500,-1577500,,750,0,750,1
66871,397500,-1577500,,750,0,750,1
66872,402500,-1577500,,750,0,750,1
66873,407500,-1577500,,750,0,750,1
66874,412500,-1577500,,750,0,750,1
66875,417500,-1577500,,750,0,750,1
66876,422500,-1577500,,750,0,750,1
66877,427500,-1577500,,750,0,750,1
66878,432500,-1577500,,750,0,750,1
66879,437500,-1577500,,750,0,750,1
66880,442500,-1577500,,750,0,750,1
66881,447500,-1577500,,750,0,750,1
66882,452500,-1577500,,750,0,750,1
66883,457500,-1577500,,750,0,750,1
66884,462500,-1577500,,750,0,750,1
66885,467500,-1577500,,750,0,750,1
66886,472500,-1577500,,750,0,750,1
66887,477500,-1577500,,750,0,750,1
66888,482500,-1577500,,750,0,750,1
66889,487500,-1577500,,750,0,750,1
66890,492500,-1577500,,750,0,750,1
66891,497500,-1577500,,750,0,750,1
66892,502500,-1577500,,750,0,750,1
66893,507500,-1577500,,750,0,750,1
66894,512500,-1577500,,750,0,750,1
66895,517500,-1577500,,750,0,750,1
66896,522500,-1577500,,750,0,750,1
66897,527500,-1577500,,750,0,750,1
66898,532500,-1577500,,750,0,750,1
66899,537500,-1577500,,750,0,750,1
66900,542500,-1577500,,750,0,750,1
66901,547500,-1577500,,750,0,750,1
66902,552500,-1577500,,750,0,750,1
66903,557500,-1577500,,750,0,750,1
66904,562500,-1577500,,750,0,750,1
66905,567500,-1577500,,750,0,750,1
66906,572500,-1577500,,750,0,750,1
66907,577500,-1577500,,750,0,750,1
66908,582500,-1577500,,750,0,750,1
66909,587500,-1577500,,750,0,750,1
66910,592500,-1577500,,750,0,750,1
66911,597500,-1577500,,750,0,750,1
66912,-757500,-1582500,,750,0,750,1
66913,-752500,-1582500,,750,0,750,1
66914,-747500,-1582500,,750,0,750,1
66915,-742500,-1582500,,750,0,750,1
66916,-737500,-1582500,,750,0,750,1
66917,-732500,-1582500,,750,0,750,1
66918,-727500,-1582500,,750,0,750,1
66919,-722500,-1582500,,750,0,750,1
66920,-717500,-1582500,,750,0,750,1
66921,-712500,-1582500,,750,0,750,1
66922,-707500,-1582500,,750,0,750,1
66923,-702500,-1582500,,750,0,750,1
66924,-697500,-1582500,,750,0,750,1
66925,-692500,-1582500,,750,0,750,1
66926,-687500,-1582500,,750,0,750,1
66927,-682500,-1582500,,750,0,750,1
66928,-677500,-1582500,,750,0,750,1
66929,-672500,-1582500,,750,0,750,1
66930,-667500,-1582500,,750,0,750,1
66931,-662500,-1582500,,750,0,750,1
66932,-657500,-1582500,,750,0,750,1
66933,-652500,-1582500,,750,0,750,1
66934,-647500,-1582500,,750,0,750,1
66935,-642500,-1582500,,750,0,750,1
66936,-637500,-1582500,,750,0,750,1
66937,-632500,-1582500,,750,0,750,1
66938,-627500,-1582500,,750,0,750,1
66939,-622500,-1582500,,750,0,750,1
66940,-617500,-1582500,,750,0,750,1
66941,-612500,-1582500,,750,0,750,1
66942,-607500,-1582500,,750,0,750,1
66943,-602500,-1582500,,750,0,750,1
66944,-597500,-1582500,,750,0,750,1
66945,-592500,-1582500,,750,0,750,1
66946,-587500,-1582500,,750,0,750,1
66947,-582500,-1582500,,750,0,750,1
66948,-577500,-1582500,,750,0,750,1
66949,-572500,-1582500,,750,0,750,1
66950,-567500,-1582500,,750,0,750,1
66951,-562500,-1582500,,750,0,750,1
66952,-557500,-1582500,,750,0,750,1
66953,-552500,-1582500,,750,0,750,1
66954,-547500,-1582500,,750,0,750,1
66955,-542500,-1582500,,750,0,750,1
66956,-537500,-1582500,,750,0,750,1
66957,-532500,-1582500,,750,0,750,1
66958,-527500,-1582500,,750,0,750,1
66959,-522500,-1582500,,750,0,750,1
66960,-517500,-1582500,,750,0,750,1
66961,-512500,-1582500,,750,0,750,1
66962,-507500,-1582500,,750,0,750,1
66963,-502500,-1582500,,750,0,750,1
66964,-497500,-1582500,,750,0,750,1
66965,-492500,-1582500,,750,0,750,1
66966,-487500,-1582500,,750,0,750,1
66967,-482500,-1582500,,750,0,750,1
66968,-477500,-1582500,,750,0,750,1
66969,-472500,-1582500,,750,0,750,1
66970,-467500,-1582500,,750,0,750,1
66971,-462500,-1582500,,750,0,750,1
66972,-457500,-1582500,,750,0,750,1
66973,-452500,-1582500,,750,0,750,1
66974,-447500,-1582500,,750,0,750,1
66975,-442500,-1582500,,750,0,750,1
66976,-437500,-1582500,,750,0,750,1
66977,-432500,-1582500,,750,0,750,1
66978,-427500,-1582500,,750,0,750,1
66979,-422500,-1582500,,750,0,750,1
66980,-417500,-1582500,,750,0,750,1
66981,-412500,-1582500,,750,0,750,1
66982,-407500,-1582500,,750,0,750,1
66983,-402500,-1582500,,750,0,750,1
66984,-397500,-1582500,,750,0,750,1
66985,-392500,-1582500,,750,0,750,1
66986,-387500,-1582500,,750,0,750,1
66987,-382500,-1582500,,750,0,750,1
66988,-377500,-1582500,,750,0,750,1
66989,-372500,-1582500,,750,0,750,1
66990,-367500,-1582500,,750,0,750,1
66991,-362500,-1582500,,750,0,750,1
66992,-357500,-1582500,,750,0,750,1
66993,-352500,-1582500,,750,0,750,1
66994,-347500,-1582500,,750,0,750,1
66995,-342500,-1582500,,750,0,750,1
66996,-337500,-1582500,,750,0,750,1
66997,-332500,-1582500,,750,0,750,1
66998,-327500,-1582500,,750,0,750,1
66999,-322500,-1582500,,750,0,750,1
67000,-317500,-1582500,,750,0,750,1
67001,-312500,-1582500,,750,0,750,1
67002,-307500,-1582500,,750,0,750,1
67003,-302500,-1582500,,750,0,750,1
67004,-297500,-1582500,,750,0,750,1
67005,-292500,-1582500,,750,0,750,1
67006,-287500,-1582500,,750,0,750,1
67007,-282500,-1582500,,750,0,750,1
67008,-277500,-1582500,,750,0,750,1
67009,-272500,-1582500,,750,0,750,1
67010,-267500,-1582500,,750,0,750,1
67011,-262500,-1582500,,750,0,750,1
67012,-257500,-1582500,,750,0,750,1
67013,-252500,-1582500,,750,0,750,1
67014,-247500,-1582500,,750,0,750,1
67015,-242500,-1582500,,750,0,750,1
67016,-237500,-1582500,,750,0,750,1
67017,-232500,-1582500,,750,0,750,1
67018,-227500,-1582500,,750,0,750,1
67019,-222500,-1582500,,750,0,750,1
67020,-217500,-1582500,,750,0,750,1
67021,-212500,-1582500,,750,0,750,1
67022,-207500,-1582500,,750,0,750,1
67023,-202500,-1582500,,750,0,750,1
67024,-197500,-1582500,,750,0,750,1
67025,-192500,-1582500,,750,0,750,1
67026,-187500,-1582500,,750,0,750,1
67027,-182500,-1582500,,750,0,750,1
67028,-177500,-1582500,,750,0,750,1
67029,-172500,-1582500,,750,0,750,1
67030,-167500,-1582500,,750,0,750,1
67031,-162500,-1582500,,750,0,750,1
67032,-157500,-1582500,,750,0,750,1
67033,-152500,-1582500,,750,0,750,1
67034,-147500,-1582500,,750,0,750,1
67035,-142500,-1582500,,750,0,750,1
67036,-137500,-1582500,,750,0,750,1
67037,-132500,-1582500,,750,0,750,1
67038,-127500,-1582500,,750,0,750,1
67039,-122500,-1582500,,750,0,750,1
67040,-117500,-1582500,,750,0,750,1
67041,-112500,-1582500,,750,0,750,1
67042,-107500,-1582500,,750,0,750,1
67043,-102500,-1582500,,750,0,750,1
67044,-97500,-1582500,,750,0,750,1
67045,-92500,-1582500,,750,0,750,1
67046,-87500,-1582500,,750,0,750,1
67047,-82500,-1582500,,750,0,750,1
67048,-77500,-1582500,,750,0,750,1
67049,-72500,-1582500,,750,0,750,1
67050,-67500,-1582500,,750,0,750,1
67051,-62500,-1582500,,750,0,750,1
67052,-57500,-1582500,,750,0,750,1
67053,-52500,-1582500,,750,0,750,1
67054,-47500,-1582500,,750,0,750,1
67055,-42500,-1582500,,750,0,750,1
67056,-37500,-1582500,,750,0,750,1
67057,-32500,-1582500,,750,0,750,1
67058,-27500,-1582500,,750,0,750,1
67059,-22500,-1582500,,750,0,750,1
67060,-17500,-1582500,,750,0,750,1
67061,-12500,-1582500,,750,0,750,1
67062,-7500,-1582500,,750,0,750,1
67063,-2500,-1582500,,750,0,750,1
67064,2500,-1582500,,750,0,750,1
67065,7500,-1582500,,750,0,750,1
67066,12500,-1582500,,750,0,750,1
67067,17500,-1582500,,750,0,750,1
67068,22500,-1582500,,750,0,750,1
67069,27500,-1582500,,750,0,750,1
67070,32500,-1582500,,750,0,750,1
67071,37500,-1582500,,750,0,750,1
67072,42500,-1582500,,750,0,750,1
67073,47500,-1582500,,750,0,750,1
67074,52500,-1582500,,750,0,750,1
67075,57500,-1582500,,750,0,750,1
67076,62500,-1582500,,750,0,750,1
67077,67500,-1582500,,750,0,750,1
67078,72500,-1582500,,750,0,750,1
67079,77500,-1582500,,750,0,750,1
67080,82500,-1582500,,750,0,750,1
67081,87500,-1582500,,750,0,750,1
67082,92500,-1582500,,750,0,750,1
67083,97500,-1582500,,750,0,750,1
67084,102500,-1582500,,750,0,750,1
67085,107500,-1582500,,750,0,750,1
67086,112500,-1582500,,750,0,750,1
67087,117500,-1582500,,750,0,750,1
67088,122500,-1582500,,750,0,750,1
67089,127500,-1582500,,750,0,750,1
67090,132500,-1582500,,750,0,750,1
67091,137500,-1582500,,750,0,750,1
67092,142500,-1582500,,750,0,750,1
67093,147500,-1582500,,750,0,750,1
67094,152500,-1582500,,750,0,750,1
67095,157500,-1582500,,750,0,750,1
67096,162500,-1582500,,750,0,750,1
67097,167500,-1582500,,750,0,750,1
67098,172500,-1582500,,750,0,750,1
67099,177500,-1582500,,750,0,750,1
67100,182500,-1582500,,750,0,750,1
67101,187500,-1582500,,750,0,750,1
67102,192500,-1582500,,750,0,750,1
67103,197500,-1582500,,750,0,750,1
67104,202500,-1582500,,750,0,750,1
67105,207500,-1582500,,750,0,750,1
67106,212500,-1582500,,750,0,750,1
67107,217500,-1582500,,750,0,750,1
67108,222500,-1582500,,750,0,750,1
67109,227500,-1582500,,750,0,750,1
67110,232500,-1582500,,750,0,750,1
67111,237500,-1582500,,750,0,750,1
67112,242500,-1582500,,750,0,750,1
67113,247500,-1582500,,750,0,750,1
67114,252500,-1582500,,750,0,750,1
67115,257500,-1582500,,750,0,750,1
67116,262500,-1582500,,750,0,750,1
67117,267500,-1582500,,750,0,750,1
67118,272500,-1582500,,750,0,750,1
67119,277500,-1582500,,750,0,750,1
67120,282500,-1582500,,750,0,750,1
67121,287500,-1582500,,750,0,750,1
67122,292500,-1582500,,750,0,750,1
67123,297500,-1582500,,750,0,750,1
67124,302500,-1582500,,750,0,750,1
67125,307500,-1582500,,750,0,750,1
67126,312500,-1582500,,750,0,750,1
67127,317500,-1582500,,750,0,750,1
67128,322500,-1582500,,750,0,750,1
67129,327500,-1582500,,750,0,750,1
67130,332500,-1582500,,750,0,750,1
67131,337500,-1582500,,750,0,750,1
67132,342500,-1582500,,750,0,750,1
67133,347500,-1582500,,750,0,750,1
67134,352500,-1582500,,750,0,750,1
67135,357500,-1582500,,750,0,750,1
67136,362500,-1582500,,750,0,750,1
67137,367500,-1582500,,750,0,750,1
67138,372500,-1582500,,750,0,750,1
67139,377500,-1582500,,750,0,750,1
67140,382500,-1582500,,750,0,750,1
67141,387500,-1582500,,750,0,750,1
67142,392500,-1582500,,750,0,750,1
67143,397500,-1582500,,750,0,750,1
67144,402500,-1582500,,750,0,750,1
67145,407500,-1582500,,750,0,750,1
67146,412500,-1582500,,750,0,750,1
67147,417500,-1582500,,750,0,750,1
67148,422500,-1582500,,750,0,750,1
67149,427500,-1582500,,750,0,750,1
67150,432500,-1582500,,750,0,750,1
67151,437500,-1582500,,750,0,750,1
67152,442500,-1582500,,750,0,750,1
67153,447500,-1582500,,750,0,750,1
67154,452500,-1582500,,750,0,750,1
67155,457500,-1582500,,750,0,750,1
67156,462500,-1582500,,750,0,750,1
67157,467500,-1582500,,750,0,750,1
67158,472500,-1582500,,750,0,750,1
67159,477500,-1582500,,750,0,750,1
67160,482500,-1582500,,750,0,750,1
67161,487500,-1582500,,750,0,750,1
67162,492500,-1582500,,750,0,750,1
67163,497500,-1582500,,750,0,750,1
67164,502500,-1582500,,750,0,750,1
67165,507500,-1582500,,750,0,750,1
67166,512500,-1582500,,750,0,750,1
67167,517500,-1582500,,750,0,750,1
67168,522500,-1582500,,750,0,750,1
67169,527500,-1582500,,750,0,750,1
67170,532500,-1582500,,750,0,750,1
67171,537500,-1582500,,750,0,750,1
67172,542500,-1582500,,750,0,750,1
67173,547500,-1582500,,750,0,750,1
67174,552500,-1582500,,750,0,750,1
67175,557500,-1582500,,750,0,750,1
67176,562500,-1582500,,750,0,750,1
67177,567500,-1582500,,750,0,750,1
67178,572500,-1582500,,750,0,750,1
67179,577500,-1582500,,750,0,750,1
67180,582500,-1582500,,750,0,750,1
67181,587500,-1582500,,750,0,750,1
67182,592500,-1582500,,750,0,750,1
67183,597500,-1582500,,750,0,750,1
67184,-757500,-1587500,,750,0,750,1
67185,-752500,-1587500,,750,0,750,1
67186,-747500,-1587500,,750,0,750,1
67187,-742500,-1587500,,750,0,750,1
67188,-737500,-1587500,,750,0,750,1
67189,-732500,-1587500,,750,0,750,1
67190,-727500,-1587500,,750,0,750,1
67191,-722500,-1587500,,750,0,750,1
67192,-717500,-1587500,,750,0,750,1
67193,-712500,-1587500,,750,0,750,1
67194,-707500,-1587500,,750,0,750,1
67195,-702500,-1587500,,750,0,750,1
67196,-697500,-1587500,,750,0,750,1
67197,-692500,-1587500,,750,0,750,1
67198,-687500,-1587500,,750,0,750,1
67199,-682500,-1587500,,750,0,750,1
67200,-677500,-1587500,,750,0,750,1
67201,-672500,-1587500,,750,0,750,1
67202,-667500,-1587500,,750,0,750,1
67203,-662500,-1587500,,750,0,750,1
67204,-657500,-1587500,,750,0,750,1
67205,-652500,-1587500,,750,0,750,1
67206,-647500,-1587500,,750,0,750,1
67207,-642500,-1587500,,750,0,750,1
67208,-637500,-1587500,,750,0,750,1
67209,-632500,-1587500,,750,0,750,1
67210,-627500,-1587500,,750,0,750,1
67211,-622500,-1587500,,750,0,750,1
67212,-617500,-1587500,,750,0,750,1
67213,-612500,-1587500,,750,0,750,1
67214,-607500,-1587500,,750,0,750,1
67215,-602500,-1587500,,750,0,750,1
67216,-597500,-1587500,,750,0,750,1
67217,-592500,-1587500,,750,0,750,1
67218,-587500,-1587500,,750,0,750,1
67219,-582500,-1587500,,750,0,750,1
67220,-577500,-1587500,,750,0,750,1
